year,quarter,region,age_group,labor_force_sta,value,unit,source
2559,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,รวม,6.16,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,หางานทำ,0.55,พันคน,สำนักงานสถิติแห่งชาติ
2559,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,5.61,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,รวม,3.65,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,หางานทำ,0.47,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.18,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,รวม,2.73,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,หางานทำ,0.78,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.94,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,รวม,3.46,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,หางานทำ,0.29,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.17,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,รวม,4.04,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,หางานทำ,0.90,พันคน,สำนักงานสถิติแห่งชาติ
2560,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.14,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,รวม,4.97,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,หางานทำ,1.84,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.12,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,รวม,3.56,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,หางานทำ,1.03,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.52,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,รวม,2.69,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,หางานทำ,0.85,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,1.84,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,รวม,2.73,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,หางานทำ,0.65,พันคน,สำนักงานสถิติแห่งชาติ
2561,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,2.08,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,รวม,6.86,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,หางานทำ,1.35,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,5.51,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,รวม,4.67,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,หางานทำ,1.44,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.23,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,รวม,4.84,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,หางานทำ,1.83,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 3,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.01,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,รวม,4.34,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,หางานทำ,1.20,พันคน,สำนักงานสถิติแห่งชาติ
2562,ไตรมาสที่ 4,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,3.14,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,รวม,5.22,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,หางานทำ,0.51,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 1,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,4.71,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,รวม,8.02,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,หางานทำ,2.44,พันคน,สำนักงานสถิติแห่งชาติ
2563,ไตรมาสที่ 2,ภาคใต้,35-39 ปี,ไม่หางานทำ/พร้อมที่จะทำงาน,5.58,พันคน,สำนักงานสถิติแห่งชาติ
